@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {1, 0}
@ATTRIBUTE internal {1, 0}
@ATTRIBUTE base_bin1 NUMERIC
@ATTRIBUTE base_bin2 NUMERIC
@ATTRIBUTE base_bin3 NUMERIC
@ATTRIBUTE base_bin4 NUMERIC
@ATTRIBUTE base_bin5 NUMERIC
@ATTRIBUTE base_bin6 NUMERIC
@ATTRIBUTE base_bin7 NUMERIC
@ATTRIBUTE base_bin8 NUMERIC
@ATTRIBUTE base_bin9 NUMERIC
@ATTRIBUTE base_bin10 NUMERIC
@ATTRIBUTE target_bin1 NUMERIC
@ATTRIBUTE target_bin2 NUMERIC
@ATTRIBUTE target_bin3 NUMERIC
@ATTRIBUTE target_bin4 NUMERIC
@ATTRIBUTE target_bin5 NUMERIC
@ATTRIBUTE target_bin6 NUMERIC
@ATTRIBUTE target_bin7 NUMERIC
@ATTRIBUTE target_bin8 NUMERIC
@ATTRIBUTE target_bin9 NUMERIC
@ATTRIBUTE target_bin10 NUMERIC
@ATTRIBUTE diff_bin01 NUMERIC
@ATTRIBUTE diff_bin02 NUMERIC
@ATTRIBUTE diff_bin03 NUMERIC
@ATTRIBUTE diff_bin04 NUMERIC
@ATTRIBUTE diff_bin05 NUMERIC
@ATTRIBUTE diff_bin11 NUMERIC
@ATTRIBUTE diff_bin12 NUMERIC
@ATTRIBUTE diff_bin13 NUMERIC
@ATTRIBUTE diff_bin14 NUMERIC
@ATTRIBUTE diff_bin15 NUMERIC
@ATTRIBUTE diff_bin21 NUMERIC
@ATTRIBUTE diff_bin22 NUMERIC
@ATTRIBUTE diff_bin23 NUMERIC
@ATTRIBUTE diff_bin24 NUMERIC
@ATTRIBUTE diff_bin25 NUMERIC
@ATTRIBUTE diff_bin31 NUMERIC
@ATTRIBUTE diff_bin32 NUMERIC
@ATTRIBUTE diff_bin33 NUMERIC
@ATTRIBUTE diff_bin34 NUMERIC
@ATTRIBUTE diff_bin35 NUMERIC
@ATTRIBUTE diff_bin41 NUMERIC
@ATTRIBUTE diff_bin42 NUMERIC
@ATTRIBUTE diff_bin43 NUMERIC
@ATTRIBUTE diff_bin44 NUMERIC
@ATTRIBUTE diff_bin45 NUMERIC
@ATTRIBUTE sdd NUMERIC
@ATTRIBUTE ncc NUMERIC
@ATTRIBUTE base_centroid_x NUMERIC
@ATTRIBUTE base_centroid_y NUMERIC
@ATTRIBUTE base_orientation NUMERIC
@ATTRIBUTE target_centroid_x NUMERIC
@ATTRIBUTE target_centroid_y NUMERIC
@ATTRIBUTE target_orientation NUMERIC
@ATTRIBUTE missmatch NUMERIC
@ATTRIBUTE emd NUMERIC
@ATTRIBUTE ssim NUMERIC
@ATTRIBUTE mse NUMERIC
@ATTRIBUTE psnr NUMERIC

@DATA
http://192.168.0.13:8080/73/index.notranslate.html,10838.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10838.png,./log-alexa/67/null,120.0,-1.0,8644.0,-1.0,694.0,-1.0,150.0,-1.0,120.0,-1.0,8644.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[1]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[1]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,8494.0,-1.0,0.0,-1.0,9333.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10837.0,A,1.0,147.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,120.0,-1.0,8644.0,-1.0,694.0,-1.0,150.0,-1.0,10.0,-1.0,8644.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[1]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[1]/figure[1]/a[1],null,-1.0,0.0,-1.0,8494.0,-1.0,0.0,-1.0,9333.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10836.0,FIGURE,2.0,298.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,8644.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,8619.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[1]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[1]/figure[1],null,-1.0,0.0,-1.0,8494.0,-1.0,0.0,-1.0,9333.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,6019.0,BR,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/6019.png,./log-alexa/67/null,279.0,-1.0,7882.0,-1.0,16.0,-1.0,1.0,-1.0,41.0,-1.0,7800.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[11]/div[1]/ul[2]/li[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[3]/div[3]/p[1]/br[1],/body[2]/div[3]/main[1]/div[3]/div[11]/div[1]/ul[2]/li[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[3]/div[3]/p[1]/br[1],null,-1.0,41.0,-1.0,7720.0,-1.0,1.0,-1.0,7986.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,6010.0,BR,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/6010.png,./log-alexa/67/null,222.0,-1.0,7472.0,-1.0,16.0,-1.0,1.0,-1.0,41.0,-1.0,7350.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[11]/div[1]/ul[2]/li[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[2]/div[3]/p[1]/br[1],/body[2]/div[3]/main[1]/div[3]/div[11]/div[1]/ul[2]/li[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[2]/div[3]/p[1]/br[1],null,-1.0,41.0,-1.0,7270.0,-1.0,31.0,-1.0,7530.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,6001.0,BR,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/6001.png,./log-alexa/67/null,340.0,-1.0,7022.0,-1.0,16.0,-1.0,1.0,-1.0,41.0,-1.0,6940.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[11]/div[1]/ul[2]/li[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/div[3]/p[1]/br[1],/body[2]/div[3]/main[1]/div[3]/div[11]/div[1]/ul[2]/li[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/div[3]/p[1]/br[1],null,-1.0,41.0,-1.0,6860.0,-1.0,31.0,-1.0,7080.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1744.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1744.png,-1.0,369.0,-1.0,4550.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,4541.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[28]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[28]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,4549.0,-1.0,16.0,-1.0,4573.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1693.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1693.png,-1.0,369.0,-1.0,4378.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,4369.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[27]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[27]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,4377.0,-1.0,16.0,-1.0,4401.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1630.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1630.png,-1.0,369.0,-1.0,4168.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,4159.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[26]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[26]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,4167.0,-1.0,16.0,-1.0,4191.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1573.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1573.png,-1.0,369.0,-1.0,4015.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,4006.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[25]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[25]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,4014.0,-1.0,16.0,-1.0,4038.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1513.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1513.png,-1.0,369.0,-1.0,3862.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,3853.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[24]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[24]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,3861.0,-1.0,16.0,-1.0,3885.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1453.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1453.png,-1.0,369.0,-1.0,3690.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,3681.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[23]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[23]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,3689.0,-1.0,16.0,-1.0,3713.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1393.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1393.png,-1.0,369.0,-1.0,3546.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,3537.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[22]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[22]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,3545.0,-1.0,16.0,-1.0,3569.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1333.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1333.png,-1.0,369.0,-1.0,3402.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,3393.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[21]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[21]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,3401.0,-1.0,16.0,-1.0,3425.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1273.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1273.png,-1.0,369.0,-1.0,3258.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,3249.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[20]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[20]/div[1]/article[1]/footer[4]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,3257.0,-1.0,16.0,-1.0,3281.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/18/index.notranslate.html,1211.0,SPAN,0.0,5.0,null,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12 Pro Max',null,null,-1.0,3.0,./log-alexa/18/null,./log-alexa/18/results/iphone12max/1211.png,-1.0,369.0,-1.0,3114.0,-1.0,15.0,-1.0,33.0,-1.0,340.0,-1.0,3105.0,-1.0,-1.0,-1.0,1284.0,-1.0,428.0,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[19]/div[1]/article[1]/footer[5]/div[1]/span[5]/span[2],null,/body[2]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1]/div[1]/div[1]/div[3]/div[19]/div[1]/article[1]/footer[5]/div[1]/span[5]/span[2],-1.0,-1.0,349.0,-1.0,3113.0,-1.0,16.0,-1.0,3137.0,-1.0,1.0,null,-apple-system,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.896551724137931,-1.0,-1.0,-1.0,-1.0
